matchId,gameVersion,gameEndTimestamp,gameDuration,blueWin,blueBan,redBan,blueChampIds,redChampIds,blueChampNames,redChampNames,blueLanes,redLanes,puuids,riotIds
KR_7366551299,14.22.633.1362,1731583651991,2529,False,"[64, 7, 22, 96, 893]","[107, 7, 22, 526, 104]","[154, 76, 86, 42, 111]","[799, 163, 58, 523, 888]","['Zac', 'Nidalee', 'Garen', 'Corki', 'Nautilus']","['Ambessa', 'Taliyah', 'Renekton', 'Aphelios', 'Renata']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['klztn1mT-154xSS790BVXPGyiTifMibIlmU57ekbtKDch-cRLZB0UMaE73ODx4CfMioTjr6D7-pRaw', 'QxEmfkY1htY56tpz6vLnCNmIY1yGzji4XE3AR1g10zpNSjdid6Euz1a1Ly4vD25hEOi4tOm6RKRJKw', '6BotNLFJwLw0ehcu55rqFJxNNowtKPceeOuRcOE-z2wd7kEdFV5n2Mkqi123wb_3g20TSTsLlaT1EA', 'W9wS2Nmn2zL1j8P-djl5Bxmmm8N1QZrwJDgWNo0t1iyzlZZv9BEBEpEIWN22BL9BkCBz4Vc6XuGmdw', 'Qww7D7wH6eG6n0EDpQO1a5O7j_vdNCadMWAniG-GFQ6zFcONO9JX0OOk7-Db4J3AChjuvr-3qIWOTg', 'Bs7dxJqDWxxz0ONVaqwrKbasHy4wfh2YKJ21BJJFhwqY4ZzJ1cwaf0Lq5s5hQbZzx0--il0rTgLDzg', 'ayeTPJF7uPl76h8dzrp44dDpcdmJrKaeDiyr4wCmEDIjjX7_yv-9Bmbf-A3vKiOvzTgOEZogPnfMkg', 'LWpngLJI5VUXyq4Tm4dekej62f6RUCivfTVu15BUGd7sb4j5fJGFdZKuDsn3r0jL2rojcxgC9KMjbA', 'rfodtfSbyodumc7UkTub7Hr071dIeP3QarWgmKvjAjCyLUDMBRxsL9iCq-rL_ALV4sNW0hzonOSzWg', 'Hyi-mUPjm-_GiLTAx8aAPyDBfCN_5rdM8p_G5OU0b6R8soylMLKQpsLdy8_Z4jVJkaTODGO9cjM-ew']","[['Warford', 'KR1'], ['Drk', '0123'], ['젊은 이재석', '대재석'], ['돼지갈비 좋아요', '2226'], ['Green', 'KR33'], ['Universe', 'zy1'], ['朵漫漫', '26119'], ['Escape', 'KR06'], ['PdSmB1', 'KR3'], ['alei', 'sup']]"
KR_7358518023,14.22.633.1362,1731075383351,1292,True,"[76, 42, 799, 22, 157]","[3, -1, 897, -1, 96]","[150, 72, 61, 202, 57]","[85, 104, 893, 523, 223]","['Gnar', 'Skarner', 'Orianna', 'Jhin', 'Maokai']","['Kennen', 'Graves', 'Aurora', 'Aphelios', 'TahmKench']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['LkaXfF0hukqeoYb1oUFTmH_59_N1Bpih4z4pUTqHZwJFS10nk-REFMEam2zbJyYF4_-pRtAQUjxkag', '23dS6W-_few6ZVnKcbYCTYGXZTKPXbhVtaH55xrsh6Bhd-x6gGh5bWDRhOkHAJoPnq75vLOFa2FdXw', 'SNaHlaHCRLfBxrvvUdykowCywjAxPb_lYzKyhCeqw7vHajOG7maPv4u76SqFs42CF6UvOKem0RsLrA', '9FqDvYdf5qCY5_cme55gxZZFbRlbGf8SdCX82Or3Ps3DpK-mznRgv5T-9WLOZDb9hysNfV9ZJPsuFQ', 'iC4vSj-CBnAcRPC0oDPC4GwKDbwhiW2rYz3DTmcFMMOdGKkw5NoDfEDfpPXbKPJYyN-oVclWLnDZhw', 'EKP_9kKwTmLsAOw_GH-BIWA1lHrrP6dMGa0Z7Ary4CL73GgM1y6O2NEbmHaBPZDTWkmyba7zy74J2g', '4nDOT58lzhljDJBSqDcJFyu0arv0SUh9c6fb_ubyhl1-LBYlns8TItc0VY6r-2CYjOGZAM7aTEqSbw', 'ljDLlIO8vf07GOQNDLyt3BYsd_zbD21eVIvHkQXJvKvn3qcm12QJIOOW2leDGKYrW9MmIEqCeqtmJg', '8NTTMjiqGg3hxomN8N27iiXagHp_vEPDBtHHaizyQzJ3i6pjWvj-f_tnUHWiZ2KnxPn82sZtbS5_1w', 'sOr8pHD_AdrPIGn1t48S7hjxczHCGaIPHKHnnykRAAChUoT8wZ-lwWMKgQN6zBR2Qq81zMLeGCTkcQ']","[['抖音猴子大王', 'CNNO1'], ['Im noob777', '777'], ['도천지', 'KR1'], ['내일을 바라보며', '지금을살자'], ['롤스타팀 도구', '롤스타'], ['NS Ady', '안성탕면맨'], ['Hizto', '9999'], ['HWICHAN', 'T 1'], ['Blxst', 'wywq'], ['Carina', 'today']]"
KR_7364117116,14.22.633.1362,1731412783683,1232,False,"[7, 555, 96, 157, 72]","[-1, 24, 517, 96, 22]","[79, 234, 893, 110, 518]","[76, 36, 42, 429, 888]","['Gragas', 'Viego', 'Aurora', 'Varus', 'Neeko']","['Nidalee', 'DrMundo', 'Corki', 'Kalista', 'Renata']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['JUNGLE', 'TOP', 'MIDDLE', 'BOTTOM', 'UTILITY']","['SNaHlaHCRLfBxrvvUdykowCywjAxPb_lYzKyhCeqw7vHajOG7maPv4u76SqFs42CF6UvOKem0RsLrA', 'wvVeiFUjpE06qSIFPOB_Q-VMbExtOOKkN5Tpi3q-Iez0kEYuKpIsyj8GiqH0qSvgJfuZsNnPzHkjPQ', 'TYYgWgNq41uBbC4os2vyi5ROkwxVOSARo9OwFFEAUhBHwrSmCY5P2Xyolv8i70FcwZ9XMKz87SUDIw', 'DKey0uBubyqahQKI-17hY2jUaxITS8aWVEgsL3VsbfFK0mnwlKEQU-Yy3i52eWIce4UWokrbVfY_Ng', 'lgMVRw0C-LKTtmYpOAIVIxCZcrVlkLJXCfhbejdfKv2jF7I3areW59a8iNRlZC8mWlgKYbZRGV43Dg', '4KYQKIld4V8fVckBJK__fXFv3ig_TuhVqwSESwK8VAopOl0JhyPg3jFAOj-F0JQTRjYJm3F1Ec_Jfg', 'To21WXJLAd4n3nrDoqbaDD0H5Boisb4JNUo05uiy-gJL9NxEf-pgY2MF33IfBHOZ88psP5N-8jfCJQ', 'zXh4-itJKIyj648PHnje17IwHZKk4UWFPFlR0mGNiHb0v3f5E2AzClxaO0-0H2TUepTXOEIK3cDAiQ', 'XuqRRscMXnjS5PIeHRfc8Gx0rVVaRCtSIH-0VI3Yv1B7Jp89B8wBC4p9MQ8RcAp3a2TRMqNC-06exA', 'bcisGnKYbbxCE_5WSL-WCpEtXAlpnRJeCMOXNLpQ7jQgLxfViR8ax4BtSkcQVfaNrY1bxLinREobCw']","[['도천지', 'KR1'], ['기드온', 'KR22'], ['DRX', '7267'], ['읽씹맨', 'KR1'], ['골리앗', '1175'], ['클래식좀들어라', 'KR2'], ['Stars in the sky', 'zzz'], ['桜満 集', '罪惡王冠'], ['LSB Diable', 'KR1'], ['Pollu', '0107']]"
KR_7360782072,14.22.633.1362,1731190614129,952,False,"[7, 799, 555, -1, 200]","[234, 777, 897, 555, 78]","[150, 64, 61, 110, 223]","[69, 60, 42, 96, 432]","['Gnar', 'LeeSin', 'Orianna', 'Varus', 'TahmKench']","['Cassiopeia', 'Elise', 'Corki', 'KogMaw', 'Bard']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['LytbrmL2vXLjm6BKW2KN1cj6oa03Y_eGyVAzlnKRuNfdJHiBkY0uB34WWA27PQ9ug7TGuY0O_BO2Mw', '1by7o_xjRCh9dpwRopSwGoRCoqYd7b8jy8EYH9s_ZCzIkqpQjywD2DeWkRyT8FV5LGARU2uOqj1umw', '0EZoKc-lrPq76kR_TYh8_zxVXNVPSXW7pFKxW-7hhRnXBjW1_92VAmQCWBmHFRYcHu3TLVUEpmH3Ew', '-iwOy_zphika9ZrHFUNqmz_RrrI4tSy6VZWjliduRmSaYdrcmdL1OdawJBh1s66Kjd8Mgy8qXlK_jg', 'DtJxLsPRti3_k-ykC8w7jUCwqZNoN4H9y_28gJsJCSIhc2WBHieNPEFR7bJORRrogX1hg2FxRdlxow', '1RdTZZswC4dHEPUAuFEVqoDqiSXP_F6SSs5VkRxtJXoNY8V800fdXNDPiYPo3UVkkiOm8mAm3iLzyg', '85AXdvY8uOZ_kgmdu3ZArhty12_zUCB5kvKhe9mG0WdoL-EJuwhsJtDid4E_PCIPdwtdZbYcTGxrxQ', '0uDJ0s4udp7oYoe5dfQUGh5PKK3aAfnF_2GNMpxJ0o-jrwF0pMQ7GB-nNlQf7fR1uOuCCau3v5av-Q', 'wtkmkgINKt2ylHogecHc4l5SrvnHrdHnuTvrwNnUjdZh_Q64RyyA8yOzfAFZa8itCtP1nGKjk8S4nA', 'cLmjxWavle9DVsxMqtiJXuCXOsNimaVnSHWorRKAOpA2gnP_0lOfBaZqVQHztAroVFCt4LJZPbC9sQ']","[['둘리도우너또치', 'KR1'], ['파란장미', 'KR2'], ['塔兰图拉', '蜘蛛网'], ['Jusang', '1120'], ['마왕 탐 켄치', 'KR1'], ['무 느', 'KR1'], ['xiaozhou', 'cn1'], ['Novemberrain', 'yeman'], ['AlexRyoo', '2003'], ['폐 허', 'KR1']]"
KR_7365442855,14.22.633.1362,1731501971367,1160,False,"[30, 777, 555, 114, 96]","[42, 799, 96, 238, 104]","[516, 76, 18, 523, 147]","[150, 234, 7, 222, 412]","['Ornn', 'Nidalee', 'Tristana', 'Aphelios', 'Seraphine']","['Gnar', 'Viego', 'Leblanc', 'Jinx', 'Thresh']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['qVku4UULJDiLZSUMooSK2wYRMkphS_ij6kYq-FTU073Lvl7qU9ytwMWdkwefojzjBnjJPOMvW3vUJQ', 'jPoSiUtYdVkpeazk7XEr0SJqd_gZ3q-8YTZpsM13b_b8q-3izkcMLUhB2KEYAzyb4i19IfrHIlr-HA', 'G85_n-EZ_SFQPuJtcfr8oSPtj1P-OYcKHMygUw0SYWmMH8r20QVbLPEoCuglF4tvV2nTgwCuluDb3A', '_ONFDZiSkJCTETOnHMOpOEMnwK7DfjlkisUsSDMgtUdz_UsYCja8rSrsyFrSHEfhGKlUBWe_VJ0Knw', 'cSRCkuNa-stsdBCrquqht_XF126PPJu6lEtntSjA1i00h9Jg4arraVlWqSxZ0LVhebWMmV0agr-rMg', '6F8FdeGExUuTmbsaTLtVVz71yRwoKROlliNBy7duw2KOn-eqRiSWk_YUrEQJOP53KugEm8LP5JvpiQ', 'wqTfY0Y6aj6-Wj87uss3aSh0b9zq2QBm8YOhtcCmKqDnDvjiP3QxM1KVE7HTWQzjKaTL82jBwgiRHw', 'F1bO4xTW1dmp0HAYn8WAenZUOvlPLPv7Im1rxgyLG2zl8tjtSeNcKHN6VOLdoUDDLlEGq2SAfKkoIA', 'uU7bn_muRN-mktD3BKOY9K6Ov7nw08yYoo6NaCkg7Hi0_EzOWIxmWRyraemWkhNW1m1I7jNVTBnTiw', 'WumqN649Bnk0i98LLrxNHlpvtI_Pz-O054EAw4ORVf84kg-pKPQabx3Ok_002jLt-8iWQ19KPWuO3w']","[['변기맨', '6974'], ['kjkkjk', '9977'], ['游戏烂透了', '我压力很大'], ['minui', 'KR2'], ['today', '5750'], ['너덜너덜', 'NDND'], ['Epilogue for you', 'EP1'], ['zcxczxxzcxcz', 'KR0'], ['Qd77', '777'], ['리그오브레전드ll', 'KR1']]"
KR_7363349731,14.22.633.1362,1731340091165,1264,True,"[104, 42, 30, 893, 517]","[104, 30, 7, 119, 893]","[154, 72, 126, 96, 497]","[79, 64, 26, 18, 555]","['Zac', 'Skarner', 'Jayce', 'KogMaw', 'Rakan']","['Gragas', 'LeeSin', 'Zilean', 'Tristana', 'Pyke']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['RKVI2ikxVjXJuDXcTMlmfj5m9DjCjUdlKz8K0hOW2Ks6xkuvGuIAX4KnzhxILFZwgvHH9hlQ5D4OJw', 'LR5DG1Y1moXanbPHKfDj-wRj75DpUd5YPuSjb0AhAZ2VPWD-YANA__bKgOiiKBxUoX-YzzOd0lXIEg', 'Au_PUltZlxbQg4rHWG-2IUN2rwYTV6AjDFenFz8vxK2O9OswxOK-aM9MYUqoRYrDls3ER6LT-xjfrA', 'adHIoaTuoEvyDK33QFX1oArD4G5UORfB58C1HKSIlmPaSno4CV8RrVkoddOzr1TeE1Hpww9E0TjgpQ', 'th-5ouEBL3-ptuX9mI9cfZXSY6xKsPFf1Vg09P5_HYt-oGRSi3IqKoTUrWAu1xaPwmRCVAZ8FPoj1Q', 'Vm3DX5WpMZ4semI0EzJ6cd-GS3raO5q_CNdmUbDh7NKdVcHZXdWFgjvvv5QsOt9TgxHIPKQxepFW0w', '9bERVAtO_Hmxpp5KBHbEWnG5jTC35owdDQGv468Av2zHtQwT3JsP1XZGZDn9PUvEwpTVsh04cQC_fA', '1hepG2WxHBTWi0sLOi104sxitQA30Uj-jpPhczHh6ShPPbulv3mH9V7N28jcY5QJ6daQB3e9NVy48A', 'OPqNJhUuCeC4yQzEF6QBgXQ_Mojd21mE3dcqmIGi0F5FbFUcRlLNmY2pn5y6LVtnZbTR2sAJu4g3TQ', 'edBQjWKbZMlQEX5iVdXV2zah8O2gXkbCu9dCJgIVeH0MzTKQYDPARya47TnGCNAfRVbnB6rzXs0zYA']","[['개 천', 'KR1'], ['Courage', '2005'], ['댕청한남자', '3324'], ['이시시와 노시시', 'KR1'], ['Yuweol', 'KR1'], ['worm whispering', '蠕虫低语'], ['활기찬25살김예성', '2000'], ['French bulldogO', 'KR1'], ['wheirgahsedr', '2024'], ['ln8i', 'M1ss']]"
KR_7360146068,14.22.633.1362,1731159369591,1239,True,"[79, 76, 897, -1, 22]","[-1, 96, 76, 60, 150]","[23, 141, 3, 51, 43]","[58, 64, 103, 222, 555]","['Tryndamere', 'Kayn', 'Galio', 'Caitlyn', 'Karma']","['Renekton', 'LeeSin', 'Ahri', 'Jinx', 'Pyke']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['0Hh14IOHezUQsy10KRhHGlqEnS47Ip0fxVgWIqseR9DuPxHnWvbGyaMEYUa7IOSdDYHkGdgc-Irpdg', 'mTYr8I97x2QKh3wqQECcDefUeZZEDlumktoXZ2Up3QuPSdEm1BtAdIswhngAtlS-QgEBE5gH3EdCRA', 'h3P1Ef_bp1mwH0u4miiSIQXz3yZQr9M2P9jjk7XDCCs74biFxQY0sDnlaga-jgRJrVbMrwK7x3sEYw', 'KL6u9ju7nxfjQ7vIs-INlbiKnmnw0yj4m0mQn88fjpK1OhspeBQD6K0x34RclPULCEaQN-SdqR_21w', 'rGc8B2mJF7Xazz9he1HojvVkHSs7TtiNtokesro6TYoHOSUhvgXDQlQYattCXQ5udPWm7YrP4Ble8w', 'YHwfHHzv_JTx-l8GcO7S3S4B0rDGjrS9HfoTajhWqdCH2I2y3GO_BC3JVjxGZQHYEYvFMMkqRBl1FA', 'EMY1NvwbKmrI3R-0YpbFH0wJA4MQjc2xSo0BzOCSCcyDi8e_XE2ADgI1hi78clFfmkyzNy7wSWnLNA', '9JuPshoDPRklrpHpf4wUKMpIWZxQ7XY04sI0pV4tOUcOuxJDHAvw7Edv1MsBqZHG9GyLN7yEeLHioQ', '9vxe_yavRc_ubNfnvtMrhYfOJq_aM7ldR-Qd2ygJiHs5hfOxz4I_5IRrAECusd3jAQpxzNFdnzs2dA', 'Atc60Uo7iOYQ1x6HLk7yVnk1vrY-g0HOXc0DIOgUSpd3VFmbIDSdlketURRNBTZ0upI2fmBotmbMeQ']","[['앙꼬대장', '0318'], ['yangzhiganlu', '666'], ['곰졍384호', '明大前'], ['T1 Cypher', 'KR21'], ['8년생 감자', 'KR1'], ['도 전', 'kr3'], ['lose jug', 'jl3'], ['DRX AKaJe', 'GOD'], ['Fate', '0301'], ['Yaozy', 'KR1']]"
KR_7355251868,14.22.631.8255,1730868881253,911,True,"[96, 76, 893, 412, 23]","[30, 893, 78, 119, 60]","[19, 143, 238, 42, 80]","[24, 104, 517, 523, 12]","['Warwick', 'Zyra', 'Zed', 'Corki', 'Pantheon']","['Jax', 'Graves', 'Sylas', 'Aphelios', 'Alistar']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['6iU2T4ZxN-Qwpt2nKjykzWA-_LykBK3ZJfBYJw4INfpt2sBOF-79o10IifqPDOa5HKXVEQOKMtENrQ', '23dS6W-_few6ZVnKcbYCTYGXZTKPXbhVtaH55xrsh6Bhd-x6gGh5bWDRhOkHAJoPnq75vLOFa2FdXw', 'DsmlYk1fuvPlWK5O6pZ-cT7IXUq-dfQGw0eVDzcclq5JkDDs-roarSDU0kHDhDfX9qg4KNDd8j2I2g', '-1EpqRftsyNeA7Q0bAS1nnmvPaMIS6XsFwnV9lNAuFgAvIPEdAr4azFnfB1nxgP3NueLmhjLr-Kn1Q', 'tYwL2ruBFb1n7BFGFiSxBz-QhjLNp787iPHzLprGwUJV1qKsPC-T9CgBaop8ZUiwystpwUel6M-dAw', '0raj56WTVGWTR-XT_o0PWkIbUKOXjTe87fuzB3eTFJEXJ19w-vKhuAzuOxV7zk305vOWO81Y4epJrQ', 'Z7xzqiEsWQBCcLV9TkEbRUYsptx3cDx5JtH-DWt7JaymORwgVKXtafrZ0CGKtfMStuo9qglr7prRxA', 'cKMyk5sTy3KVaE9bBY5ccHJypV7chFgoKgZwV6S_tmo5XDTMGIe2TwlRMPazHAGB_gnDY8bdA_rHkQ', '_rkNqrVSSRn2vOXcjCk0U2QjenhHtJQiBAtrrm2TkOOTFkY1WFw4VnPYslaEeXX529QaXlbxvSb49A', 'ENwFOCemppTPf3Zfb4djx-kmvZKrE1HaR-GnHM6jpeW0bt-i-UdDo40oYFdfY8bfIlVHZtA8MS_P6Q']","[['마인크래트프', '세체뽀'], ['Im noob777', '777'], ['온 재', 'KR1'], ['팀운고트 이규민', '나보면이김'], ['Jayce', '제이스'], ['무시무시한전투광', '싸우고싶다'], ['last dance', '0 5'], ['가즈아아아아아', 'KR2'], ['vvwvvvwvwv', '1217'], ['Take A Rest Liam', 'Payne']]"
KR_7366857802,14.22.633.1362,1731591587166,1008,True,"[96, 30, 61, 897, 202]","[154, 96, -1, 24, 30]","[106, 143, 238, 429, 888]","[150, 9, 901, 42, 555]","['Volibear', 'Zyra', 'Zed', 'Kalista', 'Renata']","['Gnar', 'FiddleSticks', 'Smolder', 'Corki', 'Pyke']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['_YmsSpQuG35sbpt419CwunJSiLimuhRBgVjW4dxnCNfvE_39AmEdQIFakdAW9-85MbfbVtY_Zh5anQ', '4nDOT58lzhljDJBSqDcJFyu0arv0SUh9c6fb_ubyhl1-LBYlns8TItc0VY6r-2CYjOGZAM7aTEqSbw', 'haPSLoXjEl8nb33_m8jZCjztjj3XyMq5QxlFex-oRbUwr8S7Lt2sZQwXl26J4o2sjQE5pLUd7YFOTw', 'tV_U25Nh9Z334Ko9PedMzhTLvDK3qYvLXvF2ey77QefEj0x2rOzPoYY_pFP1teHS_JVpPV1soiyv6Q', 'KnTKOz01cUSqyIhFhSRE_p_Fvf7zbXi6fnFHaCGQFFyt-Noa1t4P0yEPtfgikePN3qOXndg5z-MMJw', '3arl2owQ_spQtnlTMZdSMqtPJ3WCxQpHnb8_zrOG0-jLIYgVzzFC9BAPay6cdaS1wO8H8inIVDKKzw', 'B9tIFuDnXI9_G_ZIH7zvJqHB3J806YdDBsunRBMkWGLxlugjFBhzp81LYuXQSgYb9LqhrYvpt_dqhg', '_zk1S8B3wJ4tHdnM-3-Ee05OduWk-gECOS-DxDM8UnBEPxKVKY6Ia34gzKkHAfdd21Tx0Z5R9FRg5w', '3Tce1ZkEWlucg4zAu9wH9YLNDJSQ8VTPOqNoM1n-tre847kdSvl0paBeH_qNoSyjBP2S7ZHvTfB7Kg', 'KmMkQyLiKz2753jJAflybDpv5sLCg0zpT_8hC3KTLmXGnsOxLPocrrKNbCmRInhryNAu5Yk5CTQEqQ']","[['두려워배알', '6894'], ['Hizto', '9999'], ['금융치료 현우', 'KR123'], ['NASA', 'A D'], ['zangsisi', 'KR2'], ['xiaokuanggong', '001'], ['hy442975', 'N J F'], ['길은여기에', '123'], ['Natsune', 'KR123'], ['xiaoyuzzz', '地风升']]"
KR_7345304641,14.21.630.3012,1730188041103,1977,False,"[429, 104, -1, 77, 555]","[234, 78, 60, 104, 893]","[887, 72, 42, 147, 235]","[150, 120, 517, 96, 526]","['Gwen', 'Skarner', 'Corki', 'Seraphine', 'Senna']","['Gnar', 'Hecarim', 'Sylas', 'KogMaw', 'Rell']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['jb0J7pvZO-HhXjesezCKwh8RDEGC72xJfgMIEL1X2MRi84d3ttw9B5AOu_pv5jvkBAWQ1Cj1nhQHXg', 'o7PO73jpSGZqSFIb_U2-BvADW_J_eEIWvDMkAEdRNyc-LIttDEcax--4Kaur0DDOOb9oqWtdUSfzOg', 'UMNd7G0xvmedP97ju2A2h1OXaCqUxm3xoKGcbpzDtBhdEEz03zS5QpOZVxKHYuiQqrg_cJYllTgKWA', 'Nc0Z9tdExOwaC5ydVIpYjLMTy8i1G2-C3eWkSQU2j169qL6Uim_uG_yNgza2kNy5KwFo2K3_jPD9cQ', 'TLewn9euyLE6f4KibdliMs1KpiUQDig70QGUS1fZhmc_NYAtZGTeCvmnwiez1pm_Degp_7hOesuYwQ', '_Xasmx1HzvRUC1wXEBxxh0xfq6g01wchFJYASyL-wzr3z8sqUbP5MTclHxwNtk0O33RLJcA3PHMF-w', 'qugh588D67jHTw3UrFvUAFljc7XYX6xIo8IiEwL1ySXO0cIztB6aFhKSNK03JpTr1f-kmgcHoAjBHA', 'ooERA9SZRgoVvjJDrolbb_TFwbEO_RqIewyTdANn7NM3SVJXcUW1kvhnaNh9uEnH8gG5OttnRjdbsg', 'ltBLPdTX6KVCyyxP32HVIpRUEJHDAQFyQDov2SJKl8KgIiUp_6cZLpd1KFoO8CAbx_Cs71wIesZBKQ', 'wM3-Kza3CennTuK3YXPfGCJt0uEIlIUuAb2TzmzppgZSE3DMrP5hkjK0b37rj4D5YxE2cQAksJD3lA']","[['Burdol man', '1225'], ['Re0', '2007'], ['길가다가까까사달라고조르는이도윤', 'KR1'], ['dydwns7667', '7667'], ['이세계 혜지인 나는 세계최강', 'KR1'], ['thichnuocdua', '1805'], ['모나XahegaoX감우', 'KR1'], ['Strrriiivvvee', 'Fight'], ['JOL88', 'QQQ'], ['Sanghyxn', 'KR2']]"
KR_7365924716,14.22.633.1362,1731524205704,1989,True,"[-1, 157, 96, 42, -1]","[-1, 76, 893, -1, 143]","[111, 104, 7, 202, 41]","[114, 887, 21, 51, 555]","['Nautilus', 'Graves', 'Leblanc', 'Jhin', 'Gangplank']","['Fiora', 'Gwen', 'MissFortune', 'Caitlyn', 'Pyke']","['UTILITY', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'TOP']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['ml1ORSFglfQliW-tvZXFN6relofN5tGOcm0v8XGTa2DxhkgzkqK6BaYlPeeAtAXr7xguckG1BmdgZw', 'BVHbonU2l68yxyUC9lZd0pMklEpjN1EfbqoJEJTE9Ek4jFZyG1qS7AVBMghryVI7akrcDPMVj0G0PA', 'Xhb5yFpEJJSl-Kx4Jk-t0EXg8pILcgRFfvMd-PbNW9nhIXenLwO8w6qD5LirT1bRDOGwZ8-u7vgvZQ', 'jDI96BfbwlclTICvLIsYYsfWmb0cHsXEXG6HpWopPiIlT-EupzaoGeBweTQL-C23Br80aUrSh0B_hQ', 'KwAqaVLHzdlBn-dE_dnXaUZXauQMg263GBec3LSKbhfhsoudBPCDARSoGcD35b7ERinxq9hCOEKZTA', 'EKTQm6NEmOzbKU9fDqLIjMlKGOq-_0r6sJ0OVKgYM8uBQyQP0avJNDULFZlpwXJjDLgxX0vIoRUXkw', 'zQ5OWTIc8AgQZlCBuBDKMcn34b-J6pepsaNOBMt2blL4vcByMka_8h-yp66d5IyOhCaxHu6qoJqosQ', '7f4I4vFUlyzeeD7FtbZAPiHRA1lUVmEEwBinlb5sqCARWmCAs1Xv3vyv5ccw40MpQjSuUI_2bjinTg', 'GlbvuPX2W8EOCIXxLZG2k_YOX8iwCbaSj_KQweMe_OeExsxVRyypWJqCZac-aXOZnLUi3aQ9lf7wfA', 'JYr_7yoJwsc7rVEz4TCvPEfugOZrgO0pQXHcutec9fZvyyJoeEj8J0wkTmb2ojTwUFuzafshHs8PUg']","[['연변건의', '0711'], ['괜찮아요', 'wywq'], ['젠지 투정꾼', '부계정'], ['wanan theworld', 'xdbx1'], ['송플랭크', 'ZTMY'], ['어색했', 'KR1'], ['자신 있는 형', '0728'], ['추운 기후 생존하다', 'bee'], ['RED', 'KR899'], ['僵尸小鬼', '77777']]"
