summonerId,accountId,puuid,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
aUpZoiB76tSd5xXy5FHNRWXUxGwioaanFxcwvoWx1vzl4IP1,IicR0NYAL1sWsw5N6kQLv-jvpYHNOfRvBzEnXMbPrhq54THxeFC9L3k6,8XpWAbQQpUmtoI4KJnR560HKgYtqPKuFYgpUPDPtZbK4h_E8Ll0hdaa1rVvUEocApU0Q80gnbDCn6g,1114,1731689503000,321,848,I,146,107,False,False,True,True
BgIAdwlErod7tsJIQmw28T4lGkDjdX4TefMjrq44elevnRw,Ww-oWGgJOp0Kp2B37nvilUEe3sJ8o2WnGKXA2xETpvHfCJ4,8ZJnYBxZJyGKZakYYgx1fhAWuVIibl9vXeUly4ghWXPdn-rRRuVEyOAaGjbbiRZ0g18KezSqMZqNuA,685,1731685066133,928,847,I,169,142,False,False,True,True
I9r6znnhB3__hRqyz0anmlWs0uR3dZHC2QF-AuF6OZ9LPSo,fKvc3S6qjha_j6f5NJBDpSmPaphR_jz4ffNwaLceIXtv551mzDhZcJ-I,eCW1pDbsHn8eZrd3rZmH-o7kWeo3txgd5KaMyNvGyMwSRY0olPNnkfVp34U2e1POE5lUFWJG3_ufdw,6737,1731749454000,540,847,I,130,97,False,False,True,False
DC8dlgGRFIV9ZGINvxkFknRRIVWErPNAJC3YxXApB2xsT3A,7vQI-BaNKcLg5AV5BjrGHOLKsKLzKTGE1S16kS7KBc0swWo,1CePz2LIpBnC82NPNluPtUAGxjWbkI3jxJ-B6CgQVqf_dSrwL1wc3JvBs8hOnwLXxSJ-bHacYoal7g,6041,1731701079849,748,846,I,165,132,False,False,False,False
j4XoDisHb9WH-E49vvedb30Uup-4Kkv97SOVy6aDt_LAuUpkKmsGEYWrGg,GLtHpOVSksOK7oOt0UAX7txPd5JIjaR-3EZEJ079GNRxQgpvcPqLHLzi,Ife5bafrUpXe-ibb7u_7UcoILi75Ik4k54iH3LCs7INkCzNXxyLS6kvKjtMbQadXQtlZ3vdXHDEG1A,3494,1731749886863,175,846,I,97,49,False,False,True,False
Y3hIgd2-kPwjMa5gHqVIpwRwQNxkk7JWmJK5xh0JdmThLIk,scy5683DtmXsxI53ddjI_fEVkVuLd2SquNh4WGDTFsGQadQ,g29k1aXJMyKMaDRSNkG0zBg6_HwAq4YNB4QHsbCbOIbgALMcbb20W956a2SBEMc2giSOrc4bhXkYvA,4218,1731691638903,813,845,I,129,92,False,False,True,False
f7ODmo9KCNb0SvGrE0AyxxX84W-eW0icTiesNw9WSBj8whS0rqrJysj8mw,Uk6ZQX3V7Fi9cy2pN_wHjnysFt4cP6lHXqk1Gs2jahBrmBze7ySwqPL_,m4LFACaDcmCpBQ4b6LoxC-BMT3VSaE1jBg8xiBQLJ40S7lSJqaNC8GA-EHxN57HPRbxvCzKObxQw9w,23,1731701380037,46,845,I,108,50,False,False,False,False
yR91uY3-FJCuLUtxk0jKsNngUjbM78p5q4L82oxogAt5PH4,xcohTMCIKkOp2KfnaPY9hBG8-a62jcJ2Z_pZ5uq-QcLLBo9TKwwZEtfz,GTifYc6DJ4Xb934TvVC4sIWcAPMheZGn3hUEAqx6ormw7D0BM4_KaT3EBs1YmSUf6Ya1KNlBUM92JQ,6715,1731750850855,592,844,I,192,168,False,False,True,False
QcfF20s3r_rTZmmPV1JNVovp1LMG9N3RBXdnv1ItxrHYiQ,OfYlK6mf8MpsEngvso0CLTa16DxaQNR8UMdxsGSeKTuS,YuTk4jkcvQfHix73dZhc9th_l71uoQkQFKBKUsiwtHqJPbHR1FAS3YP-1S0BNMbC1IaM1T6fdu0apw,6578,1731750512071,833,844,I,147,108,False,False,False,True
-i3a7NM0VwuG-xLr6h5-S0EpMhbrzAFTZgWZZglJZZWY3og,2RwMrWYZGJ-kwya_00IMubSSAZPDwW5py2VsCErU7AE5IJGUJKgJoKk2,CEIpwn_qwl78jgLBAJrV6caIdCcOdwR3d1AWmpmVIN-EuXmNR463Q2YvjeeNCdt43mgZcofIPIMztg,6717,1731498721000,351,843,I,93,56,False,False,True,False
IyrMJXveAkGtHpXf2wSq_DtdFl9-NLeGaH0-Y32Ys_VN6AwBrY0BbKiTDA,sw65xRiXCOIJtIq0IVWKOIYdit-wLQQk-XC4tklj9CKJ9hp2QF720P9X,fNVsR8CMWLsOY0ZSatQIEGqQwbC9BfSs9-Jm6E2h9XkUuWj_GUl4SHNWBCcDo58wpYuoBE1tNZ6kfw,3231,1731750479140,650,841,I,387,358,True,False,False,False
gjMVn0QL0HNfLPFji6t5OlMJoxocIFKKUjlguri6jryLAak,G3OHUZ6v3nF3p4PifYWBs3FshcRLEatgctLS8GiCsLlYaL3oItXKwdZQ,V_gUh5pgKj17l-cTHiS4r238KYsfnbkdimggCWTK6hETUbJYwBGkHTrL15bz3dTqu0Gclbw-q1gtPg,6695,1731694777787,969,839,I,169,137,False,False,True,False
v5PP98E2Jusow1IIkz6s-r0U-rG9cYTMVQf_FVe_fLyJ9WfL,VTZoE8rBxicFpPmxw8ffXv5AXNAFY5nz_RZKw0BjaUYZSfERQuNKj09H,Zg3cB0NeTUsG_DWldKuwq2rbLYVAMgI4MH-Pz-Bjmf2TMtD2IOP68IsuANcQDEWdmZJMpj0jdiObSA,5373,1731746069991,232,838,I,163,127,False,False,True,False
6XesjNfla-zPLrE0--kJs2m1FVfADGk4cH1AhhPL5h7TmFL8n2nEWIu4hw,FkG8nC4WRp9sD56DWsCvpRe5HTGBtHeDvTI8Udh-KKMy27Emihublcgb,wqTfY0Y6aj6-Wj87uss3aSh0b9zq2QBm8YOhtcCmKqDnDvjiP3QxM1KVE7HTWQzjKaTL82jBwgiRHw,5091,1731747958411,951,836,I,272,250,False,False,True,False
-y2MfGIzZpM7QnKKg9LNzlYPFqzcB1D3R_UbII660cpz2S4,MjI2rVDQKyzS4tc-OFcbq8OhC2EON-I5Q8gANgIQikHURb_XtChQQuwP,1Xi-PJzA0yVifBNDCUFqspbwx36-AqDg02L4nL4_x-srx9b1RJ-yYMUtVhBSfivZBlP0qyvtgS7yyg,6631,1731676853125,708,835,I,195,159,False,False,True,False
xHFDBjzmsmoi0YIruweTleevlkDHCj9x8bU13qZSyM-IGPsUU1igr9KyKw,xYsPBmlTRn_ukyyvYz-NwbUbeB39e2acuCem9T3wi7m5qYIbMS-R5n1A,3jQnff-asiK7JTg5OpCKK3lDSn2n-UV57959EZIoqpiicJFap5WZOETbpKRnPfRtqml14xtAMILHsw,23,1731597554000,133,835,I,140,107,False,False,True,False
BxEluYD9RvG2XnUdPiERZFb5d0JEL31jPrBke4gmYqRGFPpMjVglHdr2BQ,vdbMuBgc5_8XruCmmmX_4VJSjYHsFfdziDUqD9_gJKCYqpkL2guOxMQD,CrD8beZTh5Vw87cX2cGxj1miQFLjfy4NHU_9k5zVnCZ509o8Asdhksn_yO3QbKavMDvIt5HHLcj5Hw,3788,1731661172000,109,835,I,138,106,False,False,True,False
xJ11xwtFBD8nxhHN90UNh28nG9_yccPypttFrhCh7rjcLj4,S6Y2WzOvimIsxoa7-mXMq95hXCr-AP74I_6AOJ5-fXaupPyTuS2rgotu,1GlHQDzJ8A6gK8J5kUkxRNcVJqSl6dmTDvjg3OR516Bvzzoh1l1qPXRo8KzYLUxm9_m5TUxRpEiJrg,4759,1731698530000,711,834,I,136,99,False,False,True,False
mZbqjDLp4_DI_AbPuXeJLQn6elrGTQ7bibeKNR_MsSCEFjI,YZPdwboDlDYWC4vKE-ssMeqXpQoaKOmktgfybYOx-aq1SkyODj62Vbfu,jDI96BfbwlclTICvLIsYYsfWmb0cHsXEXG6HpWopPiIlT-EupzaoGeBweTQL-C23Br80aUrSh0B_hQ,5212,1731748889698,322,830,I,158,125,False,False,True,False
GJ1D_lK0rzcSA_Gz59Ew1kxqC_9cOgp4Xp3XlIM0nwhMgOk,rB2ZFlctdZG8kFjkc8UCFb9foa1kdkbwsiH3uWabpZ1suPk,nF_AukmjMd0nBCxZorHUGVsZ2X7v0sbONbDYFsw6GzpdcrcfVfQcZukazt6EQ8CLLkec_tLAP7O0cQ,23,1731694871449,91,829,I,136,87,False,False,True,False
EqHiSVm_2CyrjHp5joicyi5A3q5aw__hXHhcqdV1nUY_JFCp,glQ3_Vyk_APGwknlAGgDKHgDJTDewwNmAy4YeVrHytJJ1jwjmYMU370u,r0XtBhtRVlK3uyIaX2CupOryt3_3uTmZWUVZzA24UkX3BkfjFCY6wIvc0lktkQHwSzyMFXLRsfqHAw,5313,1731741342275,439,817,I,75,40,False,False,True,False
Ma5Ep7Dde5dSNA0K0DufFdXA69vJrFO1LCqxflGA-KwmGgUmYx3tGb2CVg,w1IBKc6vAGz9E9MshP_8nehqpEuNAvN6meqwcL8n_gNQDJ0HvssH5fGr,bSauzhqk17-XcM0onZMgJuVIlnauClL89_hhz4-mzsayEFl5gPOgR8AQki0xNHkmUqt83B4ZBiIRLg,6631,1731745739109,219,815,I,106,73,False,False,True,False
cj_Nmu2DE8Hk_UVo5qcgXKq7ZKd3ivbE-KD_11Vr9DOUO8g,h8ZQxRkhcjFxaJGj46VA7SlA-tMIB8md1Zed45kexzCSfUu3Dc4HFKs5,p5YiTHjDXLhr_efGodnywf_b4QlKYFNdWIK4YDbHqpGcMow3kAqXu8OhCPsf3wq3l9NRbUZ1JzrU7Q,4965,1731751335280,289,812,I,130,98,False,False,True,False
zjIVUmjZ3RHzIoxrN-CUl6mol8FwvN8tzusLfkdmcHAcvGw,-AMuKVm4wg3oEupMw09raHrEKYoDRopQ3omOp5ogvUr6pSg,J-WCcjYLjShJC5AMBfrBOEaAWzm32hA-k_baqDr9-FwSgztU5zXCPc2sR6zjBMCO8aXFOnLF-WShVQ,4929,1731694988721,653,809,I,158,123,False,False,True,False
9Vs7APBmvjoaq4mWZogfd5b3rmtyrr9If0kSp7yuzSP7iJ0,dft5U0DYZKO61M6M4U69tsWbuQRfIqedzlIBA09EdyfSGAE,4k5zD7W7_Vaj76RDAnt04NLn2l0_t38XxadIEMQFv2RrvgOjgR-iYXeg2lPH-tsoXq_eX3w3NC8wIQ,5489,1731699325771,899,807,I,219,188,True,False,False,False
YtBp0f92L9PnrfpAJ9nA6iIvgh9J2vlC_ys8FwTSAGwNdJsc,SLGlHO2qdwi76afDhZen91hxRBjXWFyWZqXjv89Iih9VGj-wkWbq5wVQ,9XRiQ0QdwQ1KSHCi1tlqhFugoHj40UE0SsrXlBxoRqJFg24CCuFAD44RaQ6HMljHKx7YHYQESIX7nA,7,1731751196569,319,806,I,107,75,False,False,False,False
Cjc7Dbz8WNcVppKe1FB8PENe2ePSV78syulrY0AHlLTX4XMgnhOgnxCxjQ,PSaPUQTUbgwugpKUUaxqiaEUoX1uBo7g-hEhDd_Y62KH-ya6n_gJPoCG,Vm884Xdh1h2tB--LgiHane5gW0UINcfm5CUkwzTWWYMynDdck5U6EeBAPjX6skn5FqKEDl1KNO3-pg,6741,1731746400137,368,800,I,145,116,True,False,False,False
-JtISQjmU3kmQoiAwyfF8LwB47sRfF2-OfhqJUx__1ylbtd6GZtyeGfvZg,q-jbxsDB4oNbkSDJKygiBUZRU_bNyJNtl_dinIiM48Y5vfLzLx6pEcpy,t6ou2jeHVpB8pritXkJdIQWhqHLwMWq6Vyy7yb-mV4O0obzGSDDri4P3eHBSoW92iE6QifsuAwyltA,7,1731738997614,68,770,I,277,246,True,False,False,False
Mx-x05V6nHCwjRjhPlFLjHYyG4M_3Iyw2OeUGgdEydxKkAI,zFLN_zG4mBAJSmv8lPWP4wZBoHBCsq4u-WyXSLXN024ynDQ,1bH8jkqTK3ohnBluHuQctFhxrlhRsOBiF6-6Fvb5RdNAclpWl03YgZUxt7OfRQXMSwEqG1CUQoxSxw,6297,1731750715369,632,724,I,202,174,False,False,True,False
7vCI1fPrWegPffVWSxljzHkGVG36tCd_vx0Kt_Us_8avr7oRtoE6tKmHjA,S-sCjnLw4CL8QDZYwgDCy4U379oghAbSZ_FmyCSjCGVauFmNgR1KHZBM,o7PO73jpSGZqSFIb_U2-BvADW_J_eEIWvDMkAEdRNyc-LIttDEcax--4Kaur0DDOOb9oqWtdUSfzOg,6498,1731750541521,248,716,I,208,191,True,False,False,False
surS9B46jcc9Z48CqJhVlhHF5EjKzsBTlqIQ1KTgpbxAEFoNFyZCtiRDew,H3mg8GtwW_cAYFK8SsH06toXiwFxXVMiGipDTkA_rP6mHZ1SkGLjHq6i,QJw1GyRi__2KF2fF2dyqcSu84nJuLzjFgSV8zSOaUEUSSwRQEibu02N-m6H4ebL3JHo_M2mVdLSZKw,6086,1731737116717,121,693,I,270,254,False,False,True,False
